Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime Type,Last outcome category,Context
5abdb51d5ceff6bd5f8104902d0c4c7d3544fcaeb11de85d3d7c467483f46c7f,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.175537,51.564683,On or near Supermarket,E01000038,Barking and Dagenham 003C,Robbery,Status update unavailable,
34caacb0e4c7887a70b707d520c8eb6e57f57ee668170aa443259fb9b92f9ae1,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.138292,51.559981,On or near Bentry Close,E01000100,Barking and Dagenham 004B,Robbery,Status update unavailable,
abea773a82c1eba6d64490441fb0535c0296f37922acf36cd57da314c07f7138,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.138292,51.559981,On or near Bentry Close,E01000100,Barking and Dagenham 004B,Robbery,Investigation complete; no suspect identified,
a77aad5d9575de6e898688f2714b48264b8831b7fa75a5e03ed9f43c6e847003,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.140288,51.560403,On or near Parking Area,E01000100,Barking and Dagenham 004B,Robbery,Investigation complete; no suspect identified,
307ee3deec873191035f9523d0bec7a69bf5b77e4288d7e7c829ea6286d44307,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.145998,51.563698,On or near Petrol Station,E01000114,Barking and Dagenham 004E,Robbery,Investigation complete; no suspect identified,
cfaffc0f8cf5fbe6264661349e011116869df43b65b12b1440ed7316307a6ba8,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.147732,51.562542,On or near Parking Area,E01000114,Barking and Dagenham 004E,Robbery,Investigation complete; no suspect identified,
d759cb3f4dd31449aa944fd61adc2b4299c612d1b1f89d5f161d36dac67bd4d8,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.148173,51.561788,On or near The Broadway,E01000114,Barking and Dagenham 004E,Robbery,Investigation complete; no suspect identified,
e31c19f74de52addb46c4f478e0ef695f49ee1fe64f9a34d482b6d07f8db7a47,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.147548,51.558328,On or near Wood Lane,E01000060,Barking and Dagenham 006B,Robbery,Status update unavailable,
f8a3b7965553b27b25c65a9a526b81dca6ec0c9f342314882be1e7d5d46524b1,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.150552,51.555953,On or near Braintree Road,E01000060,Barking and Dagenham 006B,Robbery,Investigation complete; no suspect identified,
2bc760d7c57f85d96b50bf4b12284d52d0cc3bd6aec847eefe6534d633e54d74,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.150552,51.555953,On or near Braintree Road,E01000060,Barking and Dagenham 006B,Robbery,Investigation complete; no suspect identified,
ba16d99cf57c60667d62904fb5a041419e9f68466027713f53c3526240cf36d6,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.153659,51.558809,On or near Sports/Recreation Area,E01000060,Barking and Dagenham 006B,Robbery,Status update unavailable,
d8b6c0cfc62d128769261e8a68ab313470ac7775b5b6047adbe186d6d7eded8d,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.153659,51.558809,On or near Sports/Recreation Area,E01000060,Barking and Dagenham 006B,Robbery,Status update unavailable,
ba16d99cf57c60667d62904fb5a041419e9f68466027713f53c3526240cf36d6,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.153659,51.558809,On or near Sports/Recreation Area,E01000060,Barking and Dagenham 006B,Robbery,Status update unavailable,
ba16d99cf57c60667d62904fb5a041419e9f68466027713f53c3526240cf36d6,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.153659,51.558809,On or near Sports/Recreation Area,E01000060,Barking and Dagenham 006B,Robbery,Investigation complete; no suspect identified,
436122621ade9991f8211ebd2f376ab79368c0c646026ab368c3fde9d4893080,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.151088,51.553847,On or near Boyne Road,E01000062,Barking and Dagenham 006D,Robbery,Investigation complete; no suspect identified,
a177cc660958b7ac87fd6e59d229884b2dbad11000bcc3eecf977758864d7759,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.139568,51.551513,On or near Beverley Road,E01000065,Barking and Dagenham 007A,Robbery,Investigation complete; no suspect identified,
d26f5b696727baa6083ba756238ea9944c48beec55e79b9eeb805efdd4306c52,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.147158,51.554018,On or near Heathway,E01000065,Barking and Dagenham 007A,Robbery,Status update unavailable,
c373ff9770b7e5f5ec8b83b9441aa5c82b27b0cfcb013645d0c54f8d454a96fb,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.134015,51.553997,On or near Aylmer Road,E01000078,Barking and Dagenham 007B,Robbery,Investigation complete; no suspect identified,
0eefe01425870cfbfdde837b2ff0b6e2127ea83613562b998ba5d0ff18b8bcd7,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.132248,51.557537,On or near Margery Road,E01000102,Barking and Dagenham 007G,Robbery,Status update unavailable,
0eefe01425870cfbfdde837b2ff0b6e2127ea83613562b998ba5d0ff18b8bcd7,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.132248,51.557537,On or near Margery Road,E01000102,Barking and Dagenham 007G,Robbery,Status update unavailable,
cea7ccf35a4ec33901034d0ea360efff02a0562cfa380ffb2e364b9d8ebb64ee,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.10771,51.55039,On or near Waterside Close,E01000023,Barking and Dagenham 008C,Robbery,Investigation complete; no suspect identified,
84333337d2766498674e63ef3d74d861292f2925078cdc7bbc93f7e1ecc75d0c,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.10771,51.55039,On or near Waterside Close,E01000023,Barking and Dagenham 008C,Robbery,Status update unavailable,
ecb07d97f037846c84607f914ac69043ae951552e50a7731adc9887191f0aa14,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.109499,51.551024,On or near Further/Higher Educational Building,E01000023,Barking and Dagenham 008C,Robbery,Investigation complete; no suspect identified,
a56db3ed0f7ce515f8afd35c6be921a3a52fa68bffdd02a1773a5f2bdc2d035c,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.111471,51.551258,On or near Further/Higher Educational Building,E01000023,Barking and Dagenham 008C,Robbery,Status update unavailable,
f0151bcdf731bb9c7a9ef10054d0ba3818cf314a0eb228f7ba2ed80b6863b556,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.130217,51.551746,On or near Wood Lane,E01000077,Barking and Dagenham 008F,Robbery,Investigation complete; no suspect identified,
319fbff244b8dc9739ec526bce7cdd937ac7c8518492c37cf3643ce1f320ec05,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.16548,51.552243,On or near Eastbrook Avenue,E01000035,Barking and Dagenham 010A,Robbery,Investigation complete; no suspect identified,
bfd5bda5d0e0a942a6d186875a2886c3cd6fca8efd5e1a4341997273feb409db,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.165546,51.54511,On or near Police Station,E01000036,Barking and Dagenham 010B,Robbery,Status update unavailable,
faa314922b774106ad61aea1b3222afbee6e7a13847c36f9a2c30025d655ec8a,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.102492,51.540772,On or near Cornwall Close,E01000071,Barking and Dagenham 011E,Robbery,Investigation complete; no suspect identified,
826a51b668104d5070eaf49f279a0b245fc126b61f2cf792be07d27a5bdebebe,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.127913,51.539459,On or near Supermarket,E01000057,Barking and Dagenham 012A,Robbery,Awaiting court outcome,
a4d83510dc81bde0c66f45d3b5de801fd537eaec64eb957a1b88afca45c3853b,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.126417,51.539243,On or near Stamford Road,E01000075,Barking and Dagenham 012D,Robbery,Investigation complete; no suspect identified,
4745716c2d81559168e1ecc78abc9b239b618b65c7b69389b1e13f0633e43af4,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.133932,51.541427,On or near Ivy Walk,E01000075,Barking and Dagenham 012D,Robbery,Investigation complete; no suspect identified,
4745716c2d81559168e1ecc78abc9b239b618b65c7b69389b1e13f0633e43af4,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.133932,51.541427,On or near Ivy Walk,E01000075,Barking and Dagenham 012D,Robbery,Status update unavailable,
ab52e93535f78f1d395257d68410afc16f9286bedabd19d54c6872d78abd7c1e,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.145219,51.542858,On or near Spurling Road,E01000013,Barking and Dagenham 013A,Robbery,Status update unavailable,
807819f3c5e6f36dd898f82c825988c7559f414e5ca3217e10de53ee209d9dab,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.145219,51.542858,On or near Spurling Road,E01000013,Barking and Dagenham 013A,Robbery,Investigation complete; no suspect identified,
6acf48d487bc6fd02e2c5683acbd851ef9b8a422e597c686a5bd049b96c7dcbe,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.141782,51.543379,On or near Meadow Road,E01000014,Barking and Dagenham 013B,Robbery,Investigation complete; no suspect identified,
93302948f3f65b3fdb713dd374881669bd9052083c7a51ea1171055812094adb,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.14678,51.545068,On or near Fanshawe Crescent,E01000014,Barking and Dagenham 013B,Robbery,Investigation complete; no suspect identified,
1508f7cd56f01c6609bff5a1496fa52998de9d2622a39e34ba6fcd40cd5c4ef6,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.145788,51.539007,On or near Dagenham Avenue,E01000084,Barking and Dagenham 013D,Robbery,Status update unavailable,
1508f7cd56f01c6609bff5a1496fa52998de9d2622a39e34ba6fcd40cd5c4ef6,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.145788,51.539007,On or near Dagenham Avenue,E01000084,Barking and Dagenham 013D,Robbery,Status update unavailable,
b81e7e2945962e5d3a6c49d57fcd24c5cb18793eac4639af850f3457e64a9789,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.147969,51.541234,On or near Heathway,E01000084,Barking and Dagenham 013D,Robbery,Investigation complete; no suspect identified,
9f4cc4bbd2f118f507f5b79d061dff561a67ef605ad92c42783c2e722cbc0ded,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.150239,51.536462,On or near Armstead Walk,E01000085,Barking and Dagenham 013E,Robbery,Court result unavailable,
e5ad2b2716be1e2368dbe9e2753441c13efbee71f9ace0886fcc48af2d6ad54a,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.147182,51.53677,On or near Comyns Road,E01000086,Barking and Dagenham 013F,Robbery,Status update unavailable,
f8a5040f3cc74833cb33c4cc9bee257255033faa69707b0d382f0d0bb981cf31,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.148729,51.540842,On or near Shopping Area,E01000105,Barking and Dagenham 014C,Robbery,Investigation complete; no suspect identified,
bb986b5c3efe04877009895bdd3ce3996affdc8a4fb7454c8e5cc29bf9a5f617,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.148729,51.540842,On or near Shopping Area,E01000105,Barking and Dagenham 014C,Robbery,Status update unavailable,
3f77b2cde753a45f26b5656eba144e376c28d8885ca20502fe442de71e91d503,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.152305,51.537143,On or near Bluebird Lane,E01000105,Barking and Dagenham 014C,Robbery,Investigation complete; no suspect identified,
cda15f00b765786162eb2a0394ff450613f32ca6a2f45574a8583ee6f424ebc0,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.159692,51.537853,On or near Brook Avenue,E01000106,Barking and Dagenham 014D,Robbery,Status update unavailable,
cda15f00b765786162eb2a0394ff450613f32ca6a2f45574a8583ee6f424ebc0,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.159692,51.537853,On or near Brook Avenue,E01000106,Barking and Dagenham 014D,Robbery,Investigation complete; no suspect identified,
5dbc3f87909c6976add6f165008667a49ff26d99495af017b7d1ad539b5c7609,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.160106,51.539581,On or near Church Street,E01000106,Barking and Dagenham 014D,Robbery,Investigation complete; no suspect identified,
2536f4aafbbd1b0023bb7ba96ab6f639876ba0fb8013cbfe370088f167076f79,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.161622,51.539616,On or near Parking Area,E01000106,Barking and Dagenham 014D,Robbery,Investigation complete; no suspect identified,
d18fdbdafd69a35533c34ff1ad0e568eaadbd3dc0cb628eb944782c32b4e8b2d,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.07718,51.541043,On or near Queen'S Road,E01000007,Barking and Dagenham 015A,Robbery,Status update unavailable,
701a67f526440d5a8031a22dea12ed6bb943892311752181a9a1b03c8fe7d591,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.07718,51.541043,On or near Queen'S Road,E01000007,Barking and Dagenham 015A,Robbery,Investigation complete; no suspect identified,
514d75d203642b12b4f3ce37152183af3fdd8271a3fd0771a7ca73aac0267c74,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.080477,51.539024,On or near Supermarket,E01000007,Barking and Dagenham 015A,Robbery,Status update unavailable,
ddf44842de6992917e04f52f7e7c5e1a90c1776f40f42471898da9006afc92d6,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.072566,51.540108,On or near Cowbridge Lane,E01000008,Barking and Dagenham 015B,Robbery,Status update unavailable,
661ffca8d8fad131f84979c78ce3a8f2127e79126bd2003641a541a30fc18b88,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.07791,51.538377,On or near James Street,E01000010,Barking and Dagenham 015C,Robbery,Investigation complete; no suspect identified,
8ed66022efc9728f40725b3052c27495c4b3d8c9814566e809ff0fdbd90f4a05,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.080758,51.538848,On or near Station Parade,E01000010,Barking and Dagenham 015C,Robbery,Status update unavailable,
7db8cd21ce9bef6b0645f54c9e535ab9b3e1f487c411c93c1e9f40948aa9e2cb,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.081271,51.536186,On or near Axe Street,E01000010,Barking and Dagenham 015C,Robbery,Status update unavailable,
e1f97e13c1f715e0419c62aa2453b19a044e0cf2b4c5cf28f252cd2336a1ffb6,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.081271,51.536186,On or near Axe Street,E01000010,Barking and Dagenham 015C,Robbery,Status update unavailable,
965fd6509b16d4b8b1d12ef40bcfe7f849b16d9a3fdb5462c8f427e4713e3a76,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.082991,51.536587,On or near Sunningdale Avenue,E01000010,Barking and Dagenham 015C,Robbery,Investigation complete; no suspect identified,
6145caf0673366c1b86dff06c58d1574a08e58fd22c8634cac4d88cd526bf9ee,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.071081,51.542652,On or near Gurney Close,E01000012,Barking and Dagenham 015D,Robbery,Status update unavailable,
d873e55d9250613de7021a68c00fc35791cacfdad73013f055a52fd9e612cb27,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.071081,51.542652,On or near Gurney Close,E01000012,Barking and Dagenham 015D,Robbery,Investigation complete; no suspect identified,
6145caf0673366c1b86dff06c58d1574a08e58fd22c8634cac4d88cd526bf9ee,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.071081,51.542652,On or near Gurney Close,E01000012,Barking and Dagenham 015D,Robbery,Status update unavailable,
51bfdbcd9638e8a66c698505fee586bb834d220989a9d22e823e959a0046fe49,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.071081,51.542652,On or near Gurney Close,E01000012,Barking and Dagenham 015D,Robbery,Status update unavailable,
ffd6a172bcd60659f5d8aff56fe49999cdc2e5e6250d5a32e54c9aaeceb17aa4,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.081669,51.542708,On or near Monteagle Avenue,E01000011,Barking and Dagenham 016C,Robbery,Status update unavailable,
ffd6a172bcd60659f5d8aff56fe49999cdc2e5e6250d5a32e54c9aaeceb17aa4,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.081669,51.542708,On or near Monteagle Avenue,E01000011,Barking and Dagenham 016C,Robbery,Investigation complete; no suspect identified,
b0a4ca1a2e97cfb5ba7fb2e32cee266774d1fbefa527ac34113954504e308adb,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.084139,51.546252,On or near Park/Open Space,E01000068,Barking and Dagenham 016E,Robbery,Status update unavailable,
79cbbe06923e8a7022a9416cc4dc4cc2c1b441c01a0cb753eb8bd8274219511d,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.084139,51.546252,On or near Park/Open Space,E01000068,Barking and Dagenham 016E,Robbery,Investigation complete; no suspect identified,
79cbbe06923e8a7022a9416cc4dc4cc2c1b441c01a0cb753eb8bd8274219511d,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.084139,51.546252,On or near Park/Open Space,E01000068,Barking and Dagenham 016E,Robbery,Status update unavailable,
79cbbe06923e8a7022a9416cc4dc4cc2c1b441c01a0cb753eb8bd8274219511d,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.084139,51.546252,On or near Park/Open Space,E01000068,Barking and Dagenham 016E,Robbery,Status update unavailable,
79cbbe06923e8a7022a9416cc4dc4cc2c1b441c01a0cb753eb8bd8274219511d,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.084139,51.546252,On or near Park/Open Space,E01000068,Barking and Dagenham 016E,Robbery,Status update unavailable,
f099a30ea9bca87fd39ad2f1952f9429248759432d62e3d82f93834173fe92da,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.093372,51.539091,On or near Wilmington Gardens,E01000068,Barking and Dagenham 016E,Robbery,Investigation complete; no suspect identified,
fc251c83b79e921351888a12dc063d9d666dd039435ac632d2779f73d7c4096d,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.101171,51.537774,On or near Lambourne Gardens,E01000042,Barking and Dagenham 017B,Robbery,Investigation complete; no suspect identified,
c598bdfa1597be35af8e8bd97acb9914f77bf978cc1b7ac5940537f3c8248e91,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.101171,51.537774,On or near Lambourne Gardens,E01000042,Barking and Dagenham 017B,Robbery,Investigation complete; no suspect identified,
3448bc29b4d304798ad2e6dd4c48b090c528bd00bb58c95057a1b3f402ceee10,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.103679,51.536182,On or near Meadow Close,E01000042,Barking and Dagenham 017B,Robbery,Investigation complete; no suspect identified,
e6b74316f11467012e65380a494e29abd49cef869ae386e9cf61dc3dac674ac4,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.104647,51.534033,On or near Petrol Station,E01000045,Barking and Dagenham 017C,Robbery,Investigation complete; no suspect identified,
4d664d6eb673caf088935409bebaba75f0eb9781e38c17b26ab8596c08713af1,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.104647,51.534033,On or near Petrol Station,E01000045,Barking and Dagenham 017C,Robbery,Investigation complete; no suspect identified,
436c04daa39fe6638d006a537b70622a38a7d5a524aa68cba2e299a7b5890d0e,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.121813,51.537906,On or near Cotton Close,E01000046,Barking and Dagenham 017D,Robbery,Investigation complete; no suspect identified,
d23cf9eec21b2e721a6979c786953acdc1dab63500ad8211a5731843cd01b97e,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.113872,51.541754,On or near Bragg Close,E01000072,Barking and Dagenham 017E,Robbery,Status update unavailable,
d5097a010265310e8ddc5b37803765b034533a6ea12749c6445ac98993cf3c66,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.137045,51.533385,On or near Baden Powell Close,E01000056,Barking and Dagenham 018C,Robbery,Investigation complete; no suspect identified,
e9ca0436525c16862c3d9c4134ac22949a69437ab2e119f41c366da769b12eeb,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.139177,51.531799,On or near Horsebridges Close,E01000056,Barking and Dagenham 018C,Robbery,Status update unavailable,
6c87744d1f67e4aa71571078870493959d3e977d8eba22b3e95b3fececea6367,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.089792,51.527995,On or near Westminster Gardens,E01000092,Barking and Dagenham 019E,Robbery,Investigation complete; no suspect identified,
33f9cd03e517c793953191743ef2a6b1e8587f14e217ec11ec51d8c3dfc8be7f,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.094691,51.53012,On or near Alfred'S Way (East Ham And Barking By-Pass),E01000092,Barking and Dagenham 019E,Robbery,Investigation complete; no suspect identified,
734bf520e770781895eb899989bc8ba48ecf54944e7e5742362b885fb5259755,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.099936,51.523479,On or near Creek Road,E01000092,Barking and Dagenham 019E,Robbery,Status update unavailable,
734bf520e770781895eb899989bc8ba48ecf54944e7e5742362b885fb5259755,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.099936,51.523479,On or near Creek Road,E01000092,Barking and Dagenham 019E,Robbery,Status update unavailable,
734bf520e770781895eb899989bc8ba48ecf54944e7e5742362b885fb5259755,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.099936,51.523479,On or near Creek Road,E01000092,Barking and Dagenham 019E,Robbery,Investigation complete; no suspect identified,
f89047b411730d9986579b3014893e8be081fa16b04dbbc65da3346c7e8f0ae0,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.146871,51.532908,On or near Nutbrowne Road,E01000053,Barking and Dagenham 020A,Robbery,Status update unavailable,
9bbf773561388295ecac2e71d2ac26a0261d6a8bb99101c7e3db5f7432a39113,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.148201,51.532992,On or near Heathway,E01000087,Barking and Dagenham 020B,Robbery,Status update unavailable,
dbcd9a19df73e54c7fb5dbecbbccf28ce00e26ce80952bff29467bfed49c0add,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.148275,51.533647,On or near Heathway,E01000087,Barking and Dagenham 020B,Robbery,Investigation complete; no suspect identified,
ea0d80431a1ae20269a20d816b29e875fafe6ddc476e8b51a70be24646ce1a4b,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.149989,51.532689,On or near Marsh Green Road,E01000087,Barking and Dagenham 020B,Robbery,Status update unavailable,
7a1f424c48cfa9fe767522fd71fd06e1d1378223e99c8ae075be732798e869f2,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.151619,51.531176,On or near South Close,E01000087,Barking and Dagenham 020B,Robbery,Investigation complete; no suspect identified,
b9f646b6a7d86daa5994a1390ec2d6588c1b62352f670793264129d74938218f,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.152327,51.532431,On or near North Close,E01000087,Barking and Dagenham 020B,Robbery,Investigation complete; no suspect identified,
1d3ee4b730de88206b8160727fdf78428660b66f98a1ea2ac458cd07cee99116,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.153495,51.531816,On or near Whitebarn Lane,E01000088,Barking and Dagenham 020C,Robbery,Status update unavailable,
469d53aa3e18a9e01b821455a118e6db8f2e5417d8229799c4182f10507eec03,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.153495,51.531816,On or near Whitebarn Lane,E01000088,Barking and Dagenham 020C,Robbery,Investigation complete; no suspect identified,
13540d9dd061136a458412be9fb54b05f84a75f0976c92bdd4dc87d70672def4,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.155673,51.53183,On or near Ballards Road,E01000088,Barking and Dagenham 020C,Robbery,Investigation complete; no suspect identified,
1a95ae12408e1e21fe3ecd8348a96edf922c8e9b001e578eba8159a1dfa509cd,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.155673,51.53183,On or near Ballards Road,E01000088,Barking and Dagenham 020C,Robbery,Investigation complete; no suspect identified,
eaa4e47a3316c66032e5a5577a1317178184dca62917633ee3acecc2565f064a,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.157565,51.533414,On or near Ballards Close,E01000088,Barking and Dagenham 020C,Robbery,Investigation complete; no suspect identified,
